date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft,notes,b_key,session_id,study
5/26/2011,,bonbs,2a,b2983,b2984,,,1170,NA,,870,22,Population
5/26/2011,,bonbs,2c,b2962,b2963,m,,1150,NA,,863,22,Population
5/26/2011,,bonbs,2d,b2973,b2974,,,1170,NA,,866,22,Population
5/26/2011,,bonbs,3b,2174,2175,f,,1490,NA,,324,22,Population
5/26/2011,,bonbs,3d,2184,2136,,,1370,NA,,951,22,Population
5/26/2011,,bonbs,3e,1784,1785,m,,1300,NA,,961,22,Population
5/26/2011,,bonbs,4a,b2989,b2990,,,1180,NA,"previously a3210/a3211, but both tags must've fallen out because they were put in with a leatherman!",873,22,Population
5/26/2011,,bonbs,5d,b2979,b2980,,,1130,NA,,868,22,Population
5/26/2011,,bonbs,5e,b2906,b2907,f,,1170,NA,,842,22,Population
5/26/2011,,bonbs,6a,2194,2195,,,1440,NA,,334,22,Population
5/26/2011,,bonbs,6d,b2954,b2956,f,,1280,NA,,861,22,Population
5/26/2011,,bonbs,7a,2192,2193,,,1290,NA,,333,22,Population
5/26/2011,,bonbs,7c,2182,2183,,,1210,NA,,329,22,Population
5/26/2011,,bonbs,7e,b2968,b2969,,,1580,NA,,864,22,Population
5/26/2011,,bonbs,9b,b2946,b2947,f,,1460,NA,,860,22,Population
5/26/2011,,bonbs,9d,b2958,b2972,,,1190,NA,,862,22,Population
5/26/2011,,bonbs,9e,2101,2102,m,,NA,NA,,293,22,Population
5/27/2011,,bonbs,10a,b2991,b2992,m,,1180,138,,874,22,Population
5/27/2011,,bonbs,1b,b2962,b2963,m,,1090,128,"Hare on verge of death, occasional spastic motion with legs, unable to sit upright. Removed collar.",863,22,Population
5/27/2011,,bonbs,1e,2184,2136,,,NA,NA,,951,22,Population
5/27/2011,,bonbs,2a,b2993,b2994,m,,1220,NA,,875,22,Population
5/27/2011,,bonbs,2c,b2973,b2974,,,NA,NA,,866,22,Population
5/27/2011,,bonbs,2d,b2987,b2988,,,1280,NA,,872,22,Population
5/27/2011,,bonbs,3b,2174,2175,f,,NA,NA,"Gave birth to 5 leverets in trap (50, 50, 50, 50, 60 g, all dead) and female near death, removed collar.",324,22,Population
5/27/2011,,bonbs,3e,,,,,NA,NA,"New, untagged hare. Injured right hind foot (possibly by predator overnight). Let go.",NA,22,Population
5/27/2011,,bonbs,4e,1784,1785,m,,NA,NA,,961,22,Population
5/27/2011,,bonbs,5b,b2979,b2980,,,NA,NA,,868,22,Population
5/27/2011,,bonbs,5d,b2906,b2907,f,,1220,NA,,842,22,Population
5/27/2011,,bonbs,6c,b2968,b2969,,,NA,NA,,864,22,Population
5/27/2011,,bonbs,6d,2182,2183,,,NA,NA,,329,22,Population
5/27/2011,,bonbs,7b,2194,2195,,,NA,NA,,334,22,Population
5/27/2011,,bonbs,7c,2192,2193,,,NA,NA,,333,22,Population
5/27/2011,,bonbs,8c,2101,2102,m,,NA,NA,,293,22,Population
5/27/2011,,bonbs,9c,2176,2177,,,1120,NA,,325,22,Population
5/27/2011,,bonbs,9e,b2981,b2982,,,1350,NA,,869,22,Population
7/1/2011,,bonbs,10a,,,,,NA,NA,Juvenile,NA,23,Population
7/1/2011,,bonbs,10a,,,,,NA,NA,juvenile,NA,23,Population
7/1/2011,,bonbs,10a,,,,,NA,NA,juvenile,NA,23,Population
7/1/2011,,bonbs,10a,,,,,NA,NA,juvenile,NA,23,Population
7/1/2011,,bonbs,10a,,,,,NA,NA,juvenile,NA,23,Population
7/1/2011,,bonbs,10d,,,,,330,75,Juvenile,NA,23,Population
7/1/2011,,bonbs,10e,b2995,b2996,f,,2170,140,,876,23,Population
7/1/2011,,bonbs,1c,b2987,b2988,,,NA,NA,,872,23,Population
7/1/2011,,bonbs,3a,b2983,b2984,m,,1470,132,,870,23,Population
7/1/2011,,bonbs,3c,b2973,b2974,,,NA,NA,,866,23,Population
7/1/2011,,bonbs,4a,b2989,b2990,,,NA,NA,,873,23,Population
7/1/2011,,bonbs,4b,b2970,b2971,,,NA,NA,,865,23,Population
7/1/2011,,bonbs,4e,b2997,b2998,f,,1560,135,,1033,23,Population
7/1/2011,,bonbs,5d,2280,2122,,,NA,NA,Removed thinking it was 149.194 that had expired,969,23,Population
7/1/2011,,bonbs,6c,b2968,b2969,,,NA,NA,,864,23,Population
7/1/2011,,bonbs,6d,,,,,400,81,Juvenile,NA,23,Population
7/1/2011,,bonbs,7a,b2958,b2972,,,NA,NA,,862,23,Population
7/1/2011,,bonbs,7c,2182,2183,,,NA,NA,,329,23,Population
7/1/2011,,bonbs,7e,b2954,b2956,,,NA,NA,,861,23,Population
7/1/2011,,bonbs,8a,b2946,b2947,,,NA,NA,,860,23,Population
7/1/2011,,bonbs,8d,2101,2102,,,NA,NA,,293,23,Population
7/1/2011,,bonbs,8e,,,,,510,94,Juvenile,NA,23,Population
7/1/2011,,bonbs,9a,2176,2177,m,,NA,128,,325,23,Population
7/1/2011,,bonbs,9e,,,,,NA,NA,Collared,NA,23,Population
9/13/2011,,bonbs,1d,2184,2136,,,1760,NA,,951,24,Population
9/13/2011,,bonbs,2a,a3228,a3229,f,,1320,138,,771,24,Population
9/13/2011,,bonbs,3b,a3226,a3227,f,,1480,130,,770,24,Population
9/13/2011,,bonbs,3d,1784,1785,,,1780,NA,,961,24,Population
9/13/2011,,bonbs,3e,b2979,b2980,,,1360,NA,,868,24,Population
9/13/2011,,bonbs,6b,a3299,a3300,f,,1290,126,,800,24,Population
9/13/2011,,bonbs,6e,b2968,b2969,,,1610,NA,,864,24,Population
9/13/2011,,bonbs,7a,2194,2195,,,1660,NA,,334,24,Population
9/13/2011,,bonbs,7b,a3297,a3298,f,,1100,123,,799,24,Population
9/13/2011,,bonbs,8a,b2946,b2947,,,1960,NA,,860,24,Population
9/13/2011,,bonbs,9b,2176,2177,,,1520,NA,,325,24,Population
9/13/2011,,bonbs,9c,a3295,a3296,f,,1310,137,,798,24,Population
9/14/2011,,bonbs,10c,b2995,b2996,,,1860,NA,,876,24,Population
9/14/2011,,bonbs,1c,b2818,b2819,f,,1180,129,,831,24,Population
9/14/2011,,bonbs,1d,1784,1785,,,1690,NA,,961,24,Population
9/14/2011,,bonbs,2c,b2973,b2974,,,1620,NA,,866,24,Population
9/14/2011,,bonbs,2d,2184,2136,,,1520,NA,,951,24,Population
9/14/2011,,bonbs,2e,b2816,b2817,f,,1350,134,,830,24,Population
9/14/2011,,bonbs,3c,b2814,b2815,m,,920,114,,829,24,Population
9/14/2011,,bonbs,3d,b2987,b2988,,,1780,NA,,872,24,Population
9/14/2011,,bonbs,3e,b2812,b2813,f,,1320,137,,828,24,Population
9/14/2011,,bonbs,5e,2280,2122,,,1670,NA,,969,24,Population
9/14/2011,,bonbs,6c,2182,2183,,,1660,NA,,329,24,Population
9/14/2011,,bonbs,7a,b2958,b2972,,,1770,NA,,862,24,Population
9/14/2011,,bonbs,7c,2194,2195,,,1700,NA,,334,24,Population
9/14/2011,,bonbs,8e,b2968,b2969,,,1660,NA,,864,24,Population
9/14/2011,,bonbs,9c,b2999,b3000,f,,1280,129,,877,24,Population
9/15/2011,,bonbs,10d,b2995,b2996,,,1760,NA,,876,24,Population
9/15/2011,,bonbs,10e,2176,2177,,,1450,NA,,325,24,Population
9/15/2011,,bonbs,1c,1784,1785,,,1640,NA,,961,24,Population
9/15/2011,,bonbs,2a,b2826,b2827,m,,1600,145,,835,24,Population
9/15/2011,,bonbs,2e,b2828,b2829,f,,1230,131,,836,24,Population
9/15/2011,,bonbs,3d,b2824,b2825,f,,830,116,,834,24,Population
9/15/2011,,bonbs,5d,b2814,b2815,,,1820,NA,,829,24,Population
9/15/2011,,bonbs,6c,b2822,b2823,f,,1150,134,,833,24,Population
9/15/2011,,bonbs,6d,a3299,a3300,,,1140,NA,,800,24,Population
9/15/2011,,bonbs,7d,2182,2183,,,1370,NA,,329,24,Population
9/15/2011,,bonbs,8a,2194,2195,,,1560,NA,,334,24,Population
9/15/2011,,bonbs,8c,b2820,b2821,f,,1260,139,,832,24,Population
9/15/2011,,bonbs,9c,b2958,b2972,,,1660,NA,,862,24,Population
9/15/2011,,bonbs,9e,b2999,b3000,,,1200,NA,,877,24,Population
12/4/2011,,bonbs,10c,a3241,a3242,f,,1290,141,,1014,25,Collar
12/4/2011,,bonbs,2d,b2973,b2974,m,,1490,130,,866,25,Collar
12/4/2011,,bonbs,2e,b2828,b2829,f,,1160,132,,836,25,Collar
12/4/2011,,bonbs,3d,2280,2122,f,,1320,140,,969,25,Collar
12/4/2011,,bonbs,6d,b2822,b2823,f,,1380,138,,833,25,Collar
12/4/2011,,bonbs,8a,b2958,b2972,f,,1590,145,,862,25,Collar
12/4/2011,,bonbs,8c,2194,2195,f,,1700,150,,334,25,Collar
12/4/2011,,bonbs,8e,b2968,b2969,f,,1620,140,,864,25,Collar
12/20/2011,,bonbs,2d,b2973,b2974,,,NA,NA,,866,26,Collar
12/20/2011,,bonbs,4e,2280,2122,,,NA,NA,,969,26,Collar
12/20/2011,,bonbs,8c,2194,2195,,,NA,NA,,334,26,Collar
12/20/2011,,bonbs,9c,b2958,b2972,,,NA,NA,,862,26,Collar
12/21/2011,,bonbs,3e,b2973,b2974,,,NA,NA,,866,26,Collar
12/21/2011,,bonbs,4a,a3243,a3244,m,,1450,141,,1015,26,Collar
12/21/2011,,bonbs,4d,2280,2122,,,NA,NA,,969,26,Collar
12/21/2011,,bonbs,6d,b2968,b2969,,,1570,NA,,864,26,Collar
12/21/2011,,bonbs,9e,b2958,b2972,,,NA,NA,,862,26,Collar
2/23/2012,,bonbs,1d,b2973,b2974,m,,1240,136,,866,27,
2/23/2012,,bonbs,1e,a3247,a3248,m,,1320,148,,1016,27,
2/23/2012,,bonbs,3e,b2816,b2817,f,,1420,140,,830,27,
2/23/2012,,bonbs,4d,b2812,b2813,m?,,1500,150,,828,27,
2/23/2012,,bonbs,5e,a3245,a3246,f,,1430,134,,777,27,
2/23/2012,,bonbs,8c,b2958,b2972,f?,,1550,145,,862,27,
2/24/2012,,bonbs,2c,a3247,a3248,,,NA,NA,,1016,27,
2/24/2012,,bonbs,3d,b2812,b2813,,,NA,NA,,828,27,
2/24/2012,,bonbs,7e,a3249,a3250,m,,1510,152,,1017,27,
2/24/2012,,bonbs,8e,2194,2195,,,NA,NA,,334,27,
2/24/2012,,bonbs,9c,b2958,b2972,,,NA,NA,,862,27,
4/5/2012,,bonbs,1c,a3378,a3379,f,,1180,143,,1019,28,Population
4/5/2012,,bonbs,2d,b2816,b2817,f,,1420,135,,830,28,Population
4/5/2012,,bonbs,2e,a3380,a3381,m,,1450,138,testes descended,1020,28,Population
4/5/2012,,bonbs,3c,2139,2140,f,,1400,145,,309,28,Population
4/5/2012,,bonbs,3d,b2973,b2974,m,,1320,138,testes descended,866,28,Population
4/5/2012,,bonbs,3e,a3376,a3377,m,,1140,140,,1018,28,Population
4/5/2012,,bonbs,6d,b2968,b2969,,,NA,NA,,864,28,Population
4/5/2012,,bonbs,7d,b2958,b2972,f,,1490,135,,862,28,Population
4/5/2012,,bonbs,8d,2194,2195,,,NA,NA,,334,28,Population
4/5/2012,,bonbs,8e,a3295,a3296,m,,1180,140,,798,28,Population
4/6/2012,,bonbs,10a,a3384,a3385,m,,1390,150,,1021,28,Population
4/6/2012,,bonbs,10b,a3382,a3383,m,,1380,140,,811,28,Population
4/6/2012,,bonbs,1c,a3380,a3381,,,NA,NA,,1020,28,Population
4/6/2012,,bonbs,2b,b2826,b2827,m,,1420,152,testes descended,835,28,Population
4/6/2012,,bonbs,2e,b2816,b2817,,,NA,NA,,830,28,Population
4/6/2012,,bonbs,3d,a3388,a3389,f,,1460,151,,812,28,Population
4/6/2012,,bonbs,3e,b2973,b2974,,,NA,NA,,866,28,Population
4/6/2012,,bonbs,6e,b2968,b2969,,,NA,NA,,864,28,Population
4/6/2012,,bonbs,8a,a3386,a3387,f,,1460,150,,1022,28,Population
4/6/2012,,bonbs,8d,b2958,b2972,,,NA,NA,,862,28,Population
4/6/2012,,bonbs,8e,2194,2195,,,NA,NA,,334,28,Population
4/6/2012,,bonbs,9d,a3295,a3296,,,NA,NA,,798,28,Population
4/7/2012,,bonbs,10e,a3295,a3296,,,NA,NA,,798,28,Population
4/7/2012,,bonbs,2e,a3390,a3391,,,1380,NA,,813,28,Population
4/7/2012,,bonbs,3b,b2816,b2817,,,NA,NA,,830,28,Population
4/7/2012,,bonbs,3c,b2826,b2827,,,NA,NA,,835,28,Population
4/7/2012,,bonbs,3d,b2812,b2813,m,,1390,149,,828,28,Population
4/7/2012,,bonbs,3e,b2973,b2974,,,NA,NA,,866,28,Population
4/7/2012,,bonbs,4c,a3392,a3393,m,,1300,149,testes descended,814,28,Population
4/7/2012,,bonbs,5e,a3245,a3246,f,,1350,140,,777,28,Population
4/7/2012,,bonbs,6d,a3386,a3387,,,NA,NA,,1022,28,Population
4/7/2012,,bonbs,6e,b2968,b2969,,,NA,NA,,864,28,Population
4/7/2012,,bonbs,7c,2194,2195,,,NA,NA,,334,28,Population
4/7/2012,,bonbs,7e,a3394,a3395,f,,1410,140,,815,28,Population
4/7/2012,,bonbs,8b,a3382,a3383,,,NA,NA,,811,28,Population
4/7/2012,,bonbs,8c,b2958,b2972,,,NA,NA,,862,28,Population
4/16/2012,,bonbs,1c,a3390,a3391,m,,1360,140,testes descended,813,29,Collar
4/16/2012,,bonbs,1e,b2973,b2974,,,NA,NA,,866,29,Collar
4/16/2012,,bonbs,2e,b2812,b2813,,,NA,NA,,828,29,Collar
4/16/2012,,bonbs,3c,2139,2140,,,NA,NA,"thought collar was silent, but it wasn't",309,29,Collar
4/16/2012,,bonbs,3e,b2816,b2817,,,NA,NA,,830,29,Collar
4/17/2012,,bonbs,1e,a3390,a3391,,,NA,NA,,813,29,Collar
4/17/2012,,bonbs,2d,b2816,b2817,,,NA,NA,,830,29,Collar
4/17/2012,,bonbs,2e,b2973,b2974,,,NA,NA,,866,29,Collar
6/5/2012,,bonbs,10d,a3396,a3397,m,,1030,128,testes descended,816,30,Population
6/5/2012,,bonbs,10e,b2958,b2972,,,1550,NA,,862,30,Population
6/5/2012,,bonbs,1b,a3388,a3389,,,1700,NA,,812,30,Population
6/5/2012,,bonbs,1e,a3245,a3246,,,1450,NA,,777,30,Population
6/5/2012,,bonbs,2e,2139,2140,,,1440,NA,,309,30,Population
6/5/2012,,bonbs,3e,a3226,a3227,m,,1490,139,,770,30,Population
6/5/2012,,bonbs,5c,b2968,b2969,,,1350,NA,,864,30,Population
6/5/2012,,bonbs,6d,a3394,a3395,,,1440,NA,,815,30,Population
6/5/2012,,bonbs,8a,2194,2195,,,1540,NA,,334,30,Population
6/5/2012,,bonbs,9a,a3295,a3296,,,1090,NA,,798,30,Population
6/5/2012,,bonbs,9c,a3382,a3383,,,1220,NA,,811,30,Population
6/6/2012,,bonbs,10c,a3382,a3383,,,NA,NA,,811,30,Population
6/6/2012,,bonbs,1b,a3226,a3227,,,NA,NA,,770,30,Population
6/6/2012,,bonbs,2b,a3388,a3389,,,NA,NA,,812,30,Population
6/6/2012,,bonbs,2d,a3351,a3352,m,,1410,140,testes descended,810,30,Population
6/6/2012,,bonbs,2e,2139,2140,,,NA,NA,,309,30,Population
6/6/2012,,bonbs,3e,a3390,a3391,,,1320,NA,"lots of ticks, fur patchy and mangy looking",813,30,Population
6/6/2012,,bonbs,5d,a3245,a3246,,,NA,NA,,777,30,Population
6/6/2012,,bonbs,5e,a3394,a3395,,,NA,NA,"cut collar, hare near death, died an hour after release",815,30,Population
6/6/2012,,bonbs,6c,a3398,a3399,m,,1250,135,testes descended,817,30,Population
6/6/2012,,bonbs,6d,b2968,b2969,,,NA,NA,,864,30,Population
6/6/2012,,bonbs,8a,b2958,b2972,,,NA,NA,,862,30,Population
6/6/2012,,bonbs,9c,2194,2195,,,NA,NA,,334,30,Population
6/7/2012,,bonbs,1b,a3226,a3227,,,NA,NA,,770,30,Population
6/7/2012,,bonbs,2e,b2812,b2813,,,1290,NA,,828,30,Population
6/7/2012,,bonbs,3b,a3388,a3389,,,NA,NA,,812,30,Population
6/7/2012,,bonbs,5e,a3245,a3246,,,NA,NA,,777,30,Population
6/7/2012,,bonbs,6c,a3295,a3296,,,NA,NA,,798,30,Population
6/7/2012,,bonbs,7b,2194,2195,,,NA,NA,,334,30,Population
6/7/2012,,bonbs,8c,b2958,b2972,,,NA,NA,,862,30,Population
6/7/2012,,bonbs,8e,b2968,b2969,,,NA,NA,,864,30,Population
6/8/2012,,bonbs,1a,a3226,a3227,,,NA,NA,,770,30,Population
6/8/2012,,bonbs,2e,2139,2140,,,NA,NA,,309,30,Population
6/8/2012,,bonbs,3d,a3301,a3302,f,,1260,132,,801,30,Population
6/8/2012,,bonbs,4a,a3388,a3389,,,NA,NA,,812,30,Population
6/8/2012,,bonbs,5c,a3245,a3246,,,NA,NA,,777,30,Population
6/8/2012,,bonbs,5e,a3392,a3393,,,1230,NA,,814,30,Population
6/8/2012,,bonbs,7b,2194,2195,,,NA,NA,,334,30,Population
6/8/2012,,bonbs,7c,a3295,a3296,,,980,NA,dead in trap,798,30,Population
6/8/2012,,bonbs,8e,b2968,b2969,,,NA,NA,,864,30,Population
6/8/2012,,bonbs,9a,a3382,a3383,,,NA,NA,,811,30,Population
6/8/2012,,bonbs,9c,b2958,b2972,,,NA,NA,dead in trap,862,30,Population
9/11/2012,,bonbs,10d,b2834,b2835,f,j,840,114,,838,31,Population
9/11/2012,,bonbs,10d,b2834,b2835,f,j,840,114,,838,31,Population
9/11/2012,,bonbs,2b,a3388,a3389,f,a,1750,150,,812,31,Population
9/11/2012,,bonbs,3c,b2826,b2827,m,a,1590,145,,835,31,Population
9/11/2012,,bonbs,3e,b2812,b2813,m,a,1630,140,,828,31,Population
9/11/2012,,bonbs,6d,a3303,a3304,f,j,810,116,,802,31,Population
9/11/2012,,bonbs,8e,a3392,a3393,,,NA,NA,,814,31,Population
9/11/2012,,bonbs,9a,2194,2195,,,NA,NA,,334,31,Population
9/12/2012,,bonbs,2c,a3388,a3389,,,NA,NA,,812,31,Population
9/12/2012,,bonbs,3d,a3307,a3308,f,,1590,135,,804,31,Population
9/12/2012,,bonbs,5e,a3305,a3306,f,,1150,132,,803,31,Population
9/12/2012,,bonbs,6e,a3245,a3246,f,a,1550,133,,777,31,Population
9/12/2012,,bonbs,7e,a3392,a3393,m,a,1290,145,,814,31,Population
9/12/2012,,bonbs,8c,2194,2195,,,NA,NA,,334,31,Population
9/13/2012,,bonbs,1d,a3307,a3308,,,NA,NA,,804,31,Population
9/13/2012,,bonbs,2e,b2812,b2813,,,NA,NA,,828,31,Population
9/13/2012,,bonbs,3c,a3388,a3389,,,NA,NA,,812,31,Population
9/13/2012,,bonbs,3d,a3309,a3310,f,,1690,148,,805,31,Population
9/13/2012,,bonbs,3e,a3311,a3312,f,,1590,145,,806,31,Population
9/13/2012,,bonbs,5d,a3245,a3246,,,NA,NA,,777,31,Population
9/13/2012,,bonbs,6e,a3392,a3393,,,NA,NA,,814,31,Population
9/13/2012,,bonbs,8c,a3303,a3304,,,NA,NA,,802,31,Population
9/13/2012,,bonbs,8d,a3313,a3314,f,j,710,105,,807,31,Population
9/13/2012,,bonbs,9c,a3315,a3316,f,,1070,129,,808,31,Population
9/13/2012,,bonbs,9e,a3317,a3318,f,j,980,124,,809,31,Population
9/14/2012,,bonbs,10c,b2834,b2835,,,NA,NA,,838,31,Population
9/14/2012,,bonbs,1e,a3307,a3308,,,NA,NA,,804,31,Population
9/14/2012,,bonbs,3c,a3388,a3389,,,NA,NA,,812,31,Population
9/14/2012,,bonbs,3d,b2812,b2813,,,NA,NA,,828,31,Population
9/14/2012,,bonbs,5c,a3245,a3246,,,NA,NA,,777,31,Population
9/14/2012,,bonbs,7a,2194,2195,,,NA,NA,,334,31,Population
9/14/2012,,bonbs,8e,a3313,a3314,,,NA,NA,,807,31,Population
3/16/1999,12:51:00,bonmat,3a,41424f0455,,m,,1150,NA,,916,32,Population
3/16/1999,12:51:00,bonmat,4e,4142124c28,,f,,1350,NA,,911,32,Population
3/16/1999,12:51:00,bonmat,7e,4142156705,,f,,1400,NA,,912,32,Population
3/17/1999,10:33:00,bonmat,3e,4142124c28,,,,NA,NA,,911,32,Population
3/17/1999,10:18:00,bonmat,4a,41424f0455,,,,1080,NA,,916,32,Population
3/17/1999,10:13:00,bonmat,6e,4142156705,,,,1420,NA,,912,32,Population
3/18/1999,8:22:00,bonmat,5e,41420d1037,,f,,1580,NA,,910,32,Population
3/18/1999,8:22:00,bonmat,6c,4142156705,,,,NA,NA,,912,32,Population
3/18/1999,8:22:00,bonmat,4f,4142124c28,,,,NA,NA,,911,32,Population
6/24/1999,18:42:00,bonmat,2a,102,103,m,,620,NA,,11,33,Population
6/24/1999,18:28:00,bonmat,2c,100,101,m,a,1380,NA,,1,33,Population
6/24/1999,8:28:00,bonmat,7b,90,91,m,a,1795,NA,,716,33,Population
6/24/1999,19:04:00,bonmat,3e,104,105,m,j,570,NA,,22,33,Population
6/24/1999,7:46:00,bonmat,4c,86,87,f,j,570,NA,,707,33,Population
6/24/1999,7:38:00,bonmat,3a,,,f,j,390,NA,,NA,33,Population
6/24/1999,8:38:00,bonmat,7c,92,93,f,j,470,NA,,717,33,Population
6/24/1999,8:09:00,bonmat,6e,88,89,f,j,545,NA,,715,33,Population
6/24/1999,19:22:00,bonmat,6b,106,107,f,j,475,NA,,33,33,Population
6/25/1999,8:54:00,bonmat,3e,120,121,f,,1760,NA,,62,33,Population
6/25/1999,17:57:00,bonmat,3b,118,119,,,615,NA,,61,33,Population
6/25/1999,8:41:00,bonmat,4c,106,107,,,465,NA,,33,33,Population
6/25/1999,8:09:00,bonmat,2c,116,117,m,a,1175,NA,,55,33,Population
6/25/1999,9:40:00,bonmat,5f,126,125,,j,500,NA,,82,33,Population
6/25/1999,17:35:00,bonmat,1b,127,128,m,j,545,NA,,83,33,Population
6/25/1999,17:47:00,bonmat,2c,129,130,f,j,570,NA,,84,33,Population
6/25/1999,9:05:00,bonmat,3f,122,123,f,j,305,NA,,71,33,Population
6/25/1999,8:29:00,bonmat,4a,118,119,f,j,605,NA,,61,33,Population
6/26/1999,6:44:00,bonmat,3f,104,105,,,525,NA,,22,33,Population
6/26/1999,6:36:00,bonmat,3e,122,123,,,315,NA,,71,33,Population
6/26/1999,6:23:00,bonmat,4c,106,107,,,475,NA,,33,33,Population
8/24/1999,7:59:00,bonmat,4d,407,408,m,a,1405,NA,,510,34,Population
8/24/1999,8:20:00,bonmat,5e,411,412,m,a,1270,NA,,512,34,Population
8/24/1999,9:03:00,bonmat,7e,415,416,m,a,1530,NA,,974,34,Population
8/24/1999,8:36:00,bonmat,6c,413,414,f,a,1140,NA,,513,34,Population
8/24/1999,8:45:00,bonmat,7a,90,91,f,a,1910,NA,,716,34,Population
8/24/1999,8:11:00,bonmat,5d,409,410,f,a,1310,NA,,511,34,Population
8/24/1999,7:57:00,bonmat,4c,403,404,m,j,1060,NA,,509,34,Population
8/24/1999,7:20:00,bonmat,3f,122,123,f,j,1380,NA,,71,34,Population
8/25/1999,5:35:00,bonmat,3f,116,117,m,a,1510,NA,,55,34,Population
8/25/1999,7:28:00,bonmat,7a,526,527,m,a,1710,NA,,564,34,Population
8/25/1999,9:01:00,bonmat,1b,534,535,m,a,1190,NA,,569,34,Population
8/25/1999,8:03:00,bonmat,5c,530,531,f,a,1680,NA,,567,34,Population
8/25/1999,5:17:00,bonmat,2b,464,465,f,a,1580,NA,,537,34,Population
8/25/1999,9:12:00,bonmat,2d,536,537,f,a,1540,NA,,570,34,Population
8/25/1999,7:48:00,bonmat,7a,528,529,m,j,1090,NA,,565,34,Population
8/25/1999,8:42:00,bonmat,5b,532,533,m,j,920,NA,,568,34,Population
8/25/1999,8:25:00,bonmat,3f,122,123,f,j,1350,NA,,71,34,Population
8/25/1999,8:13:00,bonmat,4d,106,107,f,j,1430,NA,,33,34,Population
8/26/1999,9:23:00,bonmat,2b,489,490,m,a,1160,NA,,547,34,Population
8/26/1999,8:29:00,bonmat,5d,483,484,m,a,1110,NA,,544,34,Population
8/26/1999,7:44:00,bonmat,6a,90,91,f,a,1710,NA,,716,34,Population
8/26/1999,7:35:00,bonmat,7a,477,478,f,a,1320,NA,,541,34,Population
8/26/1999,18:39:00,bonmat,1b,605,606,f,a,1260,NA,,605,34,Population
8/26/1999,8:17:00,bonmat,4c,403,404,,a,1050,NA,,509,34,Population
8/26/1999,9:11:00,bonmat,3b,529,528,,a,1180,NA,,566,34,Population
8/26/1999,18:27:00,bonmat,2f,568,569,m,j,930,NA,,586,34,Population
8/26/1999,8:22:00,bonmat,4d,481,482,m,j,1070,NA,,543,34,Population
8/26/1999,7:18:00,bonmat,7e,126,125,f,j,1470,NA,,82,34,Population
8/26/1999,8:55:00,bonmat,2f,487,488,f,j,420,NA,,546,34,Population
8/26/1999,7:55:00,bonmat,6b,479,480,f,j,820,NA,,542,34,Population
8/26/1999,8:39:00,bonmat,5e,485,486,f,j,1010,NA,,545,34,Population
8/26/1999,8:07:00,bonmat,4a,532,533,,j,910,NA,,568,34,Population
8/27/1999,8:57:00,bonmat,2b,443,444,m,a,1100,NA,,527,34,Population
8/27/1999,7:25:00,bonmat,1e,609,610,m,a,1530,NA,,607,34,Population
8/27/1999,7:56:00,bonmat,4c,611,612,m,a,1190,NA,,608,34,Population
8/27/1999,7:51:00,bonmat,6a,90,91,f,a,1650,NA,,716,34,Population
8/27/1999,7:39:00,bonmat,7a,570,571,f,a,1290,NA,,587,34,Population
8/27/1999,7:47:00,bonmat,4b,529,528,,a,1200,NA,,566,34,Population
8/27/1999,5:27:00,bonmat,2g,120,121,,a,1880,NA,,62,34,Population
8/27/1999,7:18:00,bonmat,6d,415,416,,a,1520,NA,,974,34,Population
8/27/1999,8:29:00,bonmat,5g,104,105,m,j,1190,NA,,22,34,Population
8/27/1999,5:24:00,bonmat,4g,104,105,m,j,1170,NA,,22,34,Population
8/27/1999,9:02:00,bonmat,1b,576,577,m,j,1050,NA,,590,34,Population
8/27/1999,7:17:00,bonmat,1g,607,608,m,j,1070,NA,,606,34,Population
8/27/1999,8:22:00,bonmat,5d,574,575,m,j,990,NA,,589,34,Population
8/27/1999,8:52:00,bonmat,2a,439,440,f,j,980,NA,,525,34,Population
8/27/1999,8:05:00,bonmat,4d,106,107,f,j,1330,NA,,33,34,Population
8/27/1999,8:08:00,bonmat,6b,572,573,f,j,820,NA,,588,34,Population
8/27/1999,8:15:00,bonmat,3e,613,614,f,j,450,NA,,609,34,Population
8/28/1999,11:47:00,bonmat,3d,660,661,m,a,1100,NA,,633,34,Population
8/28/1999,12:02:00,bonmat,4f,645,646,m,a,1360,NA,,626,34,Population
8/28/1999,11:21:00,bonmat,2a,658,659,m,a,1500,NA,,632,34,Population
8/28/1999,11:03:00,bonmat,6b,639,640,m,a,1120,NA,,623,34,Population
8/28/1999,12:01:00,bonmat,3e,674,675,f,a,1120,NA,,639,34,Population
8/28/1999,10:38:00,bonmat,2f,120,121,f,a,1740,NA,,62,34,Population
8/28/1999,10:59:00,bonmat,2d,656,657,f,a,1450,NA,,631,34,Population
8/28/1999,11:13:00,bonmat,2b,489,490,,a,1320,NA,,547,34,Population
8/28/1999,10:54:00,bonmat,6a,90,91,,a,1650,NA,,716,34,Population
8/28/1999,10:47:00,bonmat,7a,477,478,,a,1320,NA,,541,34,Population
8/28/1999,10:32:00,bonmat,7f,415,416,,a,1460,NA,,974,34,Population
8/28/1999,10:55:00,bonmat,1c,654,655,m,j,930,NA,,630,34,Population
8/28/1999,11:27:00,bonmat,6f,643,644,f,j,1020,NA,,625,34,Population
